nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.584999999999999964e+00,-8.699999999999999289e+00,-3.830000000000000071e+00,-2.839999999999999858e+00,nan,-7.349999999999999645e+00,nan,nan,nan
-3.959169999999999856e+00,-6.645710000000000228e+00,-2.342859999999999943e+00,-6.060950000000000060e+00,-4.078669999999999796e+00,-2.168890000000000207e+00,-5.849999999999999645e+00,2.857000000000000164e-02,-1.671110000000000095e+00,-3.886000000000000121e+00,-1.432860000000000023e+00,-2.277499999999999858e+00
-4.725740000000000052e+00,-4.448520000000000252e+00,-4.104070000000000107e+00,-4.140369999999999884e+00,-8.261939999999999173e+00,-3.069809999999999928e+00,-5.718670000000000364e+00,-6.195199999999999596e-01,-1.266250000000000098e+00,-1.366670000000000051e+00,-1.667920000000000069e+00,-3.664289999999999825e+00
-3.419820000000000082e+00,-5.191110000000000113e+00,-5.081850000000000200e+00,-6.140189999999999593e+00,-8.227140000000000342e+00,-3.392170000000000130e+00,-3.684579999999999966e+00,-7.462499999999999689e-01,-1.469810000000000061e+00,-3.228149999999999853e+00,-1.159259999999999957e+00,-5.761479999999999713e+00
-3.607169999999999987e+00,-4.958890000000000242e+00,-4.962410000000000210e+00,-6.447709999999999830e+00,-6.475170000000000314e+00,-2.641109999999999847e+00,-3.524669999999999970e+00,-2.964259999999999895e+00,-2.776330000000000187e+00,-3.448830000000000062e+00,-3.003890000000000171e+00,-3.632169999999999899e+00
-4.014000000000000234e+00,-5.279329999999999856e+00,-7.288330000000000197e+00,-8.117000000000000881e+00,-6.374170000000000336e+00,-3.904669999999999863e+00,-3.660330000000000084e+00,-2.972999999999999865e+00,-2.656000000000000139e+00,-3.602520000000000167e+00,-4.003519999999999968e+00,-5.745770000000000266e+00
-4.479429999999999801e+00,-6.138329999999999842e+00,-6.825499999999999901e+00,-7.224070000000000213e+00,-7.881999999999999673e+00,-4.713829999999999742e+00,-3.913170000000000037e+00,-4.313740000000000130e+00,-4.010299999999999976e+00,-4.619860000000000078e+00,-4.836999999999999744e+00,-5.401930000000000121e+00
-4.671669999999999767e+00,-5.994550000000000267e+00,-6.843829999999999636e+00,-8.425459999999999283e+00,-7.927200000000000024e+00,-5.568830000000000169e+00,-5.453000000000000291e+00,-4.067639999999999922e+00,-3.856570000000000054e+00,-5.100430000000000241e+00,-5.453899999999999970e+00,-5.901169999999999582e+00
-5.103670000000000151e+00,-5.354000000000000092e+00,-7.932059999999999889e+00,-8.432290000000000063e+00,-7.833499999999999908e+00,-5.861089999999999911e+00,-5.638829999999999565e+00,-5.581999999999999851e+00,-5.963330000000000020e+00,-5.548589999999999911e+00,-4.754950000000000010e+00,-5.228810000000000180e+00
-5.633110000000000284e+00,-5.183670000000000222e+00,-7.633560000000000123e+00,-8.006619999999999848e+00,-8.159909999999999997e+00,-6.178639999999999688e+00,-5.411430000000000184e+00,-6.023930000000000007e+00,-5.890159999999999840e+00,-5.528419999999999668e+00,-5.782589999999999897e+00,-5.374119999999999564e+00
-6.138309999999999711e+00,-6.321329999999999671e+00,-8.196440000000000836e+00,-9.434060000000000556e+00,-8.685060000000000002e+00,-5.391119999999999912e+00,-5.598239999999999661e+00,-6.732890000000000263e+00,-7.273710000000000342e+00,-6.829729999999999634e+00,-6.060629999999999740e+00,-6.355369999999999742e+00
-6.193979999999999819e+00,-7.276290000000000369e+00,-8.521100000000000563e+00,-9.023379999999999512e+00,-8.236290000000000333e+00,-6.194919999999999760e+00,-6.265859999999999985e+00,-6.833309999999999995e+00,-6.782479999999999620e+00,-6.903749999999999609e+00,-6.868669999999999831e+00,-6.771080000000000432e+00
-6.394120000000000026e+00,-6.858430000000000248e+00,-9.152689999999999770e+00,-9.392170000000000130e+00,-8.201460000000000861e+00,-5.992770000000000152e+00,-6.394149999999999778e+00,-7.015620000000000189e+00,-6.846569999999999823e+00,-6.887830000000000119e+00,-7.311630000000000074e+00,-6.322420000000000151e+00
-6.771749999999999936e+00,-7.338160000000000238e+00,-9.373089999999999478e+00,-9.596629999999999328e+00,-8.515969999999999374e+00,-6.070299999999999585e+00,-5.992020000000000124e+00,-7.179979999999999585e+00,-7.618439999999999657e+00,-7.074749999999999872e+00,-6.710350000000000037e+00,-7.540060000000000429e+00
-6.681189999999999962e+00,-7.000569999999999737e+00,-9.334830000000000183e+00,-9.591480000000000672e+00,-8.483719999999999928e+00,-6.475139999999999674e+00,-6.713899999999999757e+00,-7.467159999999999798e+00,-7.575479999999999769e+00,-7.219179999999999708e+00,-7.216109999999999580e+00,-6.993019999999999570e+00
-6.902919999999999945e+00,-7.359160000000000146e+00,-8.908030000000000115e+00,-9.240539999999999310e+00,-8.466599999999999682e+00,-6.054920000000000080e+00,-7.080989999999999895e+00,-7.257959999999999745e+00,-8.364630000000000010e+00,-7.343359999999999665e+00,-6.303650000000000198e+00,-7.394989999999999952e+00
-6.575980000000000381e+00,-7.352870000000000239e+00,-9.305889999999999773e+00,-9.328580000000000538e+00,-8.555609999999999715e+00,-6.424269999999999925e+00,-6.612960000000000171e+00,-8.013909999999999201e+00,-8.640919999999999490e+00,-7.618999999999999773e+00,-6.641269999999999563e+00,-6.771720000000000184e+00
-7.180550000000000210e+00,-7.692510000000000403e+00,-8.653040000000000731e+00,-9.222279999999999589e+00,-7.715919999999999668e+00,-6.313790000000000013e+00,-6.860190000000000232e+00,-7.743109999999999715e+00,-7.907350000000000101e+00,-7.978209999999999802e+00,-6.879979999999999762e+00,-6.787910000000000110e+00
-7.350959999999999717e+00,-8.033229999999999649e+00,-9.027459999999999596e+00,-9.060439999999999827e+00,-8.290720000000000312e+00,-6.675130000000000230e+00,-6.587629999999999875e+00,-8.345250000000000057e+00,-8.622749999999999915e+00,-8.361000000000000654e+00,-7.261770000000000280e+00,-7.199600000000000222e+00
