nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,7.900000000000000355e+00,nan,nan,nan
6.500000000000000222e-02,nan,1.175000000000000044e+00,-6.666699999999999848e-01,-4.508300000000000085e-01,-1.114999999999999991e+00,2.024999999999999911e+00,nan,nan,nan,3.083299999999999930e-01,-1.050000000000000044e+00
-7.574999999999999512e-01,-8.499999999999999778e-01,-2.174999999999999822e+00,-1.566249999999999920e+00,nan,4.625000000000000222e-01,nan,nan,2.220000000000000195e+00,nan,1.699999999999999956e+00,nan
-1.866700000000000026e-01,2.958299999999999819e-01,-4.133299999999999752e-01,-6.099999999999999867e-01,-4.124999999999999778e-01,1.145829999999999904e+00,-6.520799999999999930e-01,-1.197500000000000009e+00,-2.375000000000000000e+00,1.716669999999999918e+00,-9.991700000000000026e-01,4.708300000000000263e-01
-7.375000000000000444e-01,1.199999999999999956e+00,-1.253130000000000077e+00,-2.654799999999999938e-01,3.638899999999999912e-01,-4.533300000000000107e-01,-1.666700000000000126e-01,9.433300000000000018e-01,2.604000000000000065e-02,-1.312500000000000000e+00,6.108299999999999841e-01,-1.333329999999999904e+00
4.929200000000000248e-01,-4.687000000000000194e-02,4.463900000000000090e-01,1.597709999999999964e+00,-8.397200000000000220e-01,3.341700000000000226e-01,4.354000000000000231e-02,-7.312499999999999556e-01,8.783300000000000551e-01,-7.042899999999999716e-01,6.838100000000000289e-01,1.059719999999999995e+00
4.812199999999999811e-01,3.331000000000000072e-01,-6.636100000000000332e-01,-2.549100000000000255e-01,4.008300000000000196e-01,1.666700000000000126e-01,-2.625000000000000111e-01,6.071400000000000130e-01,4.410000000000000031e-02,-7.653900000000000148e-01,1.637000000000000122e-01,-2.253400000000000125e-01
-3.967499999999999916e-01,6.884999999999999454e-02,-9.571300000000000363e-01,2.925499999999999767e-01,-6.937100000000000488e-01,5.875000000000000222e-01,5.458300000000000374e-01,-9.375299999999999745e-01,-1.166330000000000089e+00,-2.657100000000000017e-01,1.515999999999999986e-02,5.104800000000000448e-01
1.907399999999999929e-01,-4.702500000000000013e-01,3.266999999999999765e-02,-1.640500000000000014e-01,-3.042599999999999749e-01,-2.815500000000000225e-01,4.921900000000000164e-01,8.173300000000000010e-01,4.012999999999999901e-01,3.464900000000000202e-01,-1.113879999999999981e+00,-5.533599999999999630e-01
1.829000000000000070e-01,-1.100170000000000092e+00,-7.261100000000000332e-01,-1.191959999999999908e+00,4.702399999999999913e-01,6.272999999999999410e-02,-7.391499999999999737e-01,-1.142500000000000043e-01,-1.074510000000000076e+00,-9.766700000000000381e-01,1.204299999999999954e-01,-2.917199999999999793e-01
-7.889000000000000179e-02,4.166999999999999871e-02,-5.557299999999999462e-01,4.693899999999999739e-01,8.064200000000000257e-01,-7.535500000000000531e-01,-1.913999999999999868e-01,-1.001100000000000045e-01,-2.204500000000000071e-01,3.638100000000000223e-01,-6.244499999999999496e-01,4.615299999999999958e-01
3.344199999999999950e-01,6.732900000000000551e-01,-2.110700000000000076e-01,-3.593199999999999728e-01,1.737100000000000033e-01,-2.446200000000000041e-01,-1.050600000000000006e-01,6.433999999999999442e-02,-7.274300000000000210e-01,1.049999999999999961e-01,5.220399999999999485e-01,7.438900000000000512e-01
-1.010500000000000009e-01,2.493499999999999883e-01,2.264400000000000024e-01,-2.407299999999999995e-01,-4.540000000000000147e-01,2.326999999999999902e-02,-5.876000000000000112e-01,1.861399999999999999e-01,2.225900000000000101e-01,1.539600000000000135e-01,1.125499999999999973e-01,-6.281700000000000061e-01
1.175000000000000003e-02,2.976599999999999802e-01,2.505899999999999794e-01,-2.109499999999999986e-01,2.256400000000000072e-01,-1.126999999999999946e-01,-3.886800000000000255e-01,-5.786799999999999722e-01,4.681000000000000161e-01,2.106699999999999962e-01,1.260999999999999899e-01,6.653099999999999570e-01
-5.003100000000000325e-01,-2.967500000000000138e-01,1.736600000000000088e-01,8.931999999999999662e-02,1.310499999999999998e-01,8.505999999999999672e-02,1.565000000000000072e-02,1.790999999999999884e-02,-6.857299999999999507e-01,-7.256999999999999562e-02,4.172799999999999843e-01,4.460000000000000075e-02
-1.656600000000000017e-01,-5.855900000000000549e-01,-2.342299999999999938e-01,2.876299999999999968e-01,1.457700000000000107e-01,-4.282500000000000195e-01,3.909099999999999797e-01,-9.812400000000000011e-01,3.947800000000000198e-01,9.786000000000000254e-02,-9.311000000000000387e-01,2.270199999999999996e-01
-5.750199999999999756e-01,-4.295999999999999819e-02,-2.076099999999999890e-01,-3.020900000000000252e-01,6.237700000000000466e-01,-1.500000000000000031e-03,6.772000000000000242e-02,-5.800999999999999907e-02,1.217499999999999971e-01,-1.566599999999999937e-01,-2.485600000000000032e-01,-8.201300000000000257e-01
3.221300000000000274e-01,-3.460699999999999887e-01,-5.011999999999999789e-02,-2.448899999999999966e-01,-7.570799999999999752e-01,-2.703800000000000092e-01,8.676999999999999991e-02,-3.192499999999999782e-01,-1.008480000000000043e+00,1.906299999999999939e-01,-2.305200000000000027e-01,-4.542499999999999871e-01
4.149599999999999955e-01,2.027299999999999935e-01,-3.011199999999999988e-01,-3.826399999999999801e-01,3.994699999999999918e-01,-2.958700000000000219e-01,-2.394600000000000062e-01,-7.025000000000000688e-02,-2.800000000000000058e-02,4.874999999999999889e-01,4.107700000000000240e-01,1.926999999999999894e-02
