nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,1.109999999999999964e+01,nan,nan,nan
4.075000000000000178e+00,nan,2.799999999999999822e+00,5.849999999999999645e+00,4.337500000000000355e+00,3.904999999999999805e+00,4.924999999999999822e+00,nan,nan,nan,3.975000000000000089e+00,7.349999999999999645e+00
3.343750000000000000e+00,2.950000000000000178e+00,5.508329999999999949e+00,5.293750000000000178e+00,nan,5.400000000000000355e+00,nan,nan,4.459999999999999964e+00,nan,7.158330000000000304e+00,nan
4.298329999999999984e+00,5.437500000000000000e+00,5.620000000000000107e+00,5.878330000000000055e+00,2.299999999999999822e+00,6.487499999999999822e+00,4.218750000000000000e+00,5.287499999999999645e+00,4.974999999999999645e+00,4.724999999999999645e+00,5.929170000000000051e+00,3.250000000000000000e+00
5.731250000000000178e+00,5.549999999999999822e+00,5.383329999999999949e+00,4.407140000000000057e+00,3.916669999999999874e+00,6.259999999999999787e+00,4.166669999999999874e+00,5.235000000000000320e+00,4.753120000000000012e+00,4.137500000000000178e+00,6.020830000000000126e+00,4.633329999999999949e+00
5.916669999999999874e+00,5.473959999999999937e+00,5.527779999999999916e+00,5.330210000000000115e+00,4.618050000000000210e+00,5.837500000000000355e+00,5.032289999999999708e+00,5.566670000000000229e+00,4.166669999999999874e+00,4.731670000000000265e+00,6.109519999999999840e+00,4.281250000000000000e+00
6.437039999999999651e+00,5.986900000000000333e+00,5.622220000000000439e+00,5.468750000000000000e+00,4.635419999999999874e+00,6.445240000000000080e+00,5.972220000000000084e+00,6.155000000000000249e+00,5.353130000000000166e+00,4.917709999999999582e+00,5.527779999999999916e+00,5.045239999999999725e+00
6.064580000000000304e+00,5.770830000000000126e+00,5.505090000000000039e+00,5.613889999999999603e+00,5.230209999999999582e+00,6.141670000000000407e+00,5.721870000000000012e+00,5.627080000000000304e+00,5.657140000000000057e+00,5.404169999999999696e+00,5.160190000000000055e+00,4.855949999999999989e+00
5.157409999999999606e+00,6.119580000000000020e+00,5.451559999999999739e+00,5.905000000000000249e+00,5.162959999999999994e+00,5.915619999999999656e+00,5.650520000000000209e+00,6.074169999999999625e+00,5.088890000000000136e+00,5.977310000000000123e+00,5.677500000000000213e+00,4.964170000000000194e+00
5.545370000000000132e+00,5.670829999999999593e+00,5.636899999999999800e+00,5.133580000000000254e+00,5.141670000000000407e+00,5.779580000000000162e+00,5.925930000000000142e+00,5.543980000000000352e+00,5.163330000000000197e+00,5.426249999999999574e+00,5.520830000000000126e+00,5.120370000000000310e+00
5.235310000000000130e+00,5.396300000000000097e+00,5.249170000000000336e+00,5.367499999999999716e+00,5.313019999999999854e+00,5.554999999999999716e+00,5.693520000000000358e+00,5.296669999999999767e+00,5.756170000000000009e+00,5.590419999999999945e+00,5.633750000000000036e+00,4.976670000000000371e+00
5.255560000000000009e+00,5.471669999999999590e+00,4.658330000000000304e+00,5.679170000000000051e+00,5.057920000000000194e+00,5.670829999999999593e+00,5.470419999999999838e+00,5.369790000000000063e+00,5.426849999999999952e+00,5.273430000000000284e+00,5.217590000000000394e+00,4.703240000000000087e+00
4.987000000000000099e+00,5.367130000000000400e+00,5.283249999999999780e+00,5.505090000000000039e+00,5.552080000000000126e+00,5.349829999999999863e+00,5.327919999999999767e+00,5.367960000000000065e+00,5.606390000000000207e+00,5.133329999999999949e+00,5.734420000000000073e+00,5.175749999999999851e+00
5.027000000000000135e+00,5.595830000000000304e+00,5.438830000000000275e+00,5.076249999999999929e+00,5.246669999999999945e+00,5.969170000000000087e+00,4.588330000000000020e+00,5.530170000000000030e+00,5.475670000000000037e+00,5.456419999999999604e+00,5.052080000000000126e+00,5.073419999999999597e+00
5.307830000000000048e+00,5.253700000000000259e+00,5.275669999999999860e+00,5.450000000000000178e+00,4.993000000000000327e+00,5.147079999999999878e+00,5.720080000000000275e+00,5.521250000000000213e+00,5.886110000000000397e+00,5.720419999999999838e+00,5.534169999999999590e+00,5.857920000000000016e+00
5.558580000000000076e+00,5.388749999999999929e+00,5.457410000000000316e+00,4.948150000000000048e+00,5.523670000000000080e+00,5.668000000000000149e+00,5.189580000000000304e+00,5.458059999999999690e+00,5.882710000000000328e+00,4.982999999999999652e+00,5.286579999999999835e+00,5.348889999999999922e+00
5.283669999999999867e+00,5.147829999999999906e+00,5.099669999999999703e+00,5.325330000000000119e+00,5.452829999999999622e+00,5.200129999999999697e+00,5.100419999999999732e+00,5.252080000000000304e+00,5.275330000000000297e+00,5.341330000000000133e+00,5.253169999999999895e+00,5.110509999999999664e+00
5.523749999999999716e+00,5.236419999999999852e+00,5.213499999999999801e+00,5.645830000000000126e+00,5.548329999999999984e+00,5.092999999999999972e+00,5.392750000000000377e+00,5.090639999999999610e+00,5.612330000000000041e+00,5.224579999999999558e+00,5.340830000000000410e+00,5.271499999999999631e+00
5.131999999999999673e+00,5.530000000000000249e+00,5.292580000000000062e+00,5.491920000000000357e+00,5.649420000000000108e+00,5.306169999999999831e+00,5.687750000000000306e+00,5.266670000000000407e+00,5.416920000000000179e+00,5.727829999999999977e+00,5.569499999999999673e+00,5.084170000000000300e+00
