66.00  69.00   3.2933336893717446 1.2850017547607422 -3.0066655476888022 -4.339996337890625 -1.9149980545043945 -0.06499862670898438 -1.2899980545043945 -5.689996719360352 -3.1733322143554688 -1.2399988174438477 -0.15999908447265626 -2.489999771118164 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan -3.6599984169006348 nan nan nan nan nan 
15.00  18.00   2.140000820159912 nan 0.1400008201599121 nan -4.459997653961182 0.34000158309936523 nan nan nan nan nan 3.239999294281006 
18.00  21.00   2.4400038719177246 -0.45999765396118164 -2.260000705718994 -5.559999942779541 nan 1.140000820159912 nan nan nan nan 7.739999294281006 nan 
21.00  24.00   nan 2.2400031089782715 nan -2.7599968910217285 nan nan -0.8599991798400879 2.640000820159912 nan nan 3.239999294281006 0.440000057220459 
24.00  27.00   3.3399977684020996 nan -2.309999942779541 -3.9599976539611816 nan 2.006666978200277 nan 4.940003871917725 7.739999294281006 0.23999929428100586 5.490001201629639 nan 
27.00  30.00   1.4400038719177246 -0.6266668637593588 nan -5.109999179840088 -2.4100003242492676 1.7399992942810059 0.440000057220459 2.2733346621195474 4.7400031089782715 nan 5.140000820159912 1.2400012016296387 
30.00  33.00   3.140000820159912 -0.5099987983703613 -3.7266653378804526 -3.9599976539611816 -3.859999179840088 2.206669012705485 0.806668758392334 1.0900015830993652 0.9900012016296387 0.09000158309936523 5.590001583099365 -1.0099968910217285 
33.00  36.00   2.7900004386901855 -3.4599976539611816 -2.4600014686584473 -2.7599968910217285 nan 2.489999294281006 -1.0599961280822754 0.3399996757507324 nan -0.8599953651428223 1.2400031089782715 2.9900012016296387 
36.00  39.00   nan 2.2400012016296387 -5.010000705718994 -5.009998798370361 -3.9099984169006348 0.9400019645690918 0.34000158309936523 -1.2933335304260254 -1.609997272491455 3.3399977684020996 6.739999294281006 0.9899992942810059 
39.00  42.00   4.8399977684021 -1.4599976539611816 -3.993333021799723 -4.259999434153239 -2.79333225886027 -0.7099995613098145 -1.7600007057189941 -2.1266655921936035 -5.2599968910217285 0.6066692670186361 5.006668249766032 0.8733356793721517 
42.00  45.00   0.5066682497660319 -1.309999942779541 -4.759998798370361 -5.360001087188721 -0.3599991798400879 -1.8266650835673015 -0.4266648292541504 -2.109999179840088 -2.759998162587484 2.190001964569092 2.940000057220459 -0.5933327674865723 
45.00  48.00   -0.9599976539611816 -2.559999942779541 -5.4599995613098145 nan -0.9933330217997233 -0.809999942779541 0.0733338991800944 -1.5599980354309082 -3.859999179840088 1.0400004386901855 1.8400015830993652 -0.26000070571899414 
48.00  51.00   -1.3599982261657715 -2.6099953651428223 -5.960001468658447 -4.4266635576883955 -2.510000705718994 -0.8599991798400879 -0.7099995613098145 -3.2599968910217285 -1.359999179840088 0.8066674868265787 1.5400023460388184 -2.5266658465067544 
51.00  54.00   -3.5599961280822754 -1.384997844696045 -4.784998416900635 -4.159994602203369 -0.10999727249145508 -0.593331495920817 -2.6599984169006348 -2.760000705718994 -3.4100003242492676 2.1150002479553223 -0.10999727249145508 -2.9100003242492676 
54.00  57.00   -2.5999985694885255 -1.293330987294515 -4.459997653961182 -4.309999942779541 -0.45999892552693683 -1.9599995613098145 -0.6849980354309082 -1.7600007057189941 -0.7599981625874838 1.1900010108947754 -0.9599976539611816 -3.7849984169006348 
57.00  60.00   -4.593332767486572 -0.9266648292541504 -4.259999434153239 -3.309999942779541 2.690000057220459 -1.0599961280822754 -2.7849984169006348 -2.534996509552002 -4.985000133514404 0.1400008201599121 0.40666723251342773 nan 
60.00  63.00   -2.7850003242492676 -0.33499860763549805 -4.185000896453857 -1.0349984169006348 1.2400012016296387 -0.2933348019917806 -0.8849978446960449 -3.5266671180725098 -7.359997272491455 0.34000031153361004 0.7900004386901855 -4.326665083567302 
63.00  66.00   -3.6599984169006348 -1.1266655921936035 -2.1600022315979004 -4.459997653961182 2.015000820159912 -0.11999979019165039 -2.1100001335144043 -3.8349995613098145 -4.659998416900635 0.5066682497660319 1.1900019645690918 -2.759998162587484 
66.00  69.00   -3.0599973996480307 -1.2599968910217285 -4.499998569488525 -2.7099976539611816 2.606667995452881 -0.1600022315979004 -1.7099976539611816 -5.2099995613098145 -7.459997653961182 -1.9266661008199055 2.540001392364502 -1.6399994850158692 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan nan nan nan nan nan nan 
15.00  18.00   -0.7800016403198242 nan nan 1.4200029373168945 nan nan 2.0200014114379883 nan nan nan 4.8199968338012695 nan 
18.00  21.00   nan nan nan nan nan 5.419999122619629 -2.380000114440918 2.919999122619629 0.019997596740722656 nan 8.120000839233398 nan 
21.00  24.00   1.2200021743774414 nan 2.419999122619629 -0.44666576385498047 nan 5.219998359680176 -4.580000877380371 nan -0.38000011444091797 nan 2.969998359680176 nan 
24.00  27.00   nan -1.0799970626831055 0.21999835968017578 -3.380000114440918 -3.5299997329711914 nan -0.38000011444091797 nan nan nan 5.719998359680176 nan 
27.00  30.00   4.386665026346843 0.9199991226196289 -0.8300008773803711 0.7199983596801758 -5.979998588562012 3.5699987411499023 -2.080000877380371 0.019997596740722656 0.36999988555908203 0.019997596740722656 0.2866690953572591 0.4199991226196289 
30.00  33.00   3.5200014114379883 -1.0799989700317383 nan -5.330000877380371 nan 2.869997978210449 0.32000064849853516 nan 0.08666833241780598 0.619999885559082 0.5200014114379883 -1.8466660181681316 
33.00  36.00   2.7200002670288086 4.520001411437988 -2.830000877380371 -4.479998588562012 -3.3799988428751626 0.36999988555908203 -2.1800012588500977 -2.5299978256225586 -0.18000316619873047 -1.830000877380371 -2.330000877380371 nan 
36.00  39.00   0.8200006484985352 -1.880001386006673 -4.380000114440918 -4.113333702087402 nan -0.7299985885620117 -1.2799978256225586 1.3200006484985352 -1.1799993515014648 -0.18000062306722006 -1.4799985885620117 1.3200006484985352 
39.00  42.00   -1.0299978256225586 -3.280001640319824 -2.5799989700317383 -5.279999732971191 -1.9799985885620117 -1.380000114440918 -4.529999732971191 -3.7799997329711914 -6.479998588562012 -1.579999605814616 -2.9300003051757813 -0.03000164031982422 
42.00  45.00   0.8199968338012695 0.12000179290771484 -2.7799978256225586 -4.905000686645508 -3.2300004959106445 -2.3466660181681314 nan -1.880000114440918 -1.2799978256225586 -3.280001640319824 -2.5299997329711914 -1.1049985885620117 
45.00  48.00   -2.5799970626831055 -0.07999897003173828 -3.313331921895345 -1.6799955368041992 -4.279999732971191 -3.81333065032959 -5.613333702087402 nan -1.5799989700317383 -2.7999990463256834 -5.130000114440918 -3.380000114440918 
48.00  51.00   -1.0299997329711914 -2.280001640319824 -1.3799962997436523 -4.013333956400554 -3.380000114440918 -2.1466665267944336 -4.946664492289226 -1.813331921895345 -0.5133326848347982 nan -3.113331158955892 -4.380000114440918 
51.00  54.00   -1.880000114440918 -2.2300004959106445 -3.8200002670288087 -6.280001640319824 -5.330000877380371 0.619999885559082 -5.879998207092285 -2.380000114440918 0.619999885559082 -2.179999351501465 -4.780000368754069 -4.980002403259277 
54.00  57.00   -2.9800004959106445 -3.0133326848347983 -3.7300004959106445 -6.079998970031738 -5.354998588562012 -1.9800011316935222 -5.846664746602376 -0.780000368754069 -1.7466662724812825 -1.780000368754069 -4.854999542236328 -5.229996681213379 
57.00  60.00   -2.4799985885620117 -5.029999732971191 -3.5466655095418296 -5.279998779296875 -4.779997825622559 -2.680000114440918 -3.7299976348876953 -3.046664237976074 0.4700002670288086 -2.7299985885620117 -6.0799970626831055 -6.804999351501465 
60.00  63.00   -3.6399999618530274 -4.654999732971191 -4.280000686645508 -6.304998397827148 -4.713332176208496 -2.6800031661987305 -4.4800004959106445 -2.330000877380371 -2.313331921895345 -1.359998893737793 -5.846664746602376 -8.880000114440918 
63.00  66.00   -1.7133334477742512 -2.2466650009155273 -4.0799970626831055 -3.113332430521647 -4.979998588562012 -2.3999990463256835 -5.580000877380371 -3.3466660181681314 -3.5466667811075845 -3.880000114440918 -3.880000114440918 -5.9466657638549805 
66.00  69.00   -2.839999198913574 -2.929999351501465 -3.119997978210449 -5.904998779296875 -3.979999542236328 -2.1999990463256838 -4.846664746602376 -4.963333447774251 -2.313331921895345 -0.8400007247924804 -5.299999809265136 -6.2799990971883135 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan nan nan 14.420003414154053 nan nan nan 
15.00  18.00   3.1200003623962402 -1.080000400543213 nan nan nan 1.919999599456787 nan nan nan nan nan nan 
18.00  21.00   nan nan -0.17999887466430664 -1.3799996376037598 nan nan nan nan 6.419999599456787 nan nan 3.3199973106384277 
21.00  24.00   0.9199957847595215 1.8199973106384277 nan nan nan 4.0200018882751465 nan nan nan 3.6200003623962402 3.470000743865967 nan 
24.00  27.00   nan 0.719998836517334 0.6200003623962402 3.3199973106384277 nan 3.1200003623962402 4.9199957847595215 nan 4.5699992179870605 -0.5800004005432129 nan -1.080000400543213 
27.00  30.00   2.5200018882751465 1.7699999809265137 -2.6799988746643066 2.969998836517334 -1.080000400543213 1.919999599456787 1.3700003623962402 0.6533319155375162 3.4199957847595215 -1.6800026893615723 1.719998836517334 0.5699992179870605 
30.00  33.00   2.0199999809265137 4.37000036239624 1.1200003623962402 1.5199968020121257 nan 1.9866652488708496 -1.1799988746643066 nan nan -2.280001163482666 -0.3300023078918457 -4.1800007820129395 
33.00  36.00   3.8199992179870605 2.119999090830485 1.0533347129821777 -2.2300000190734863 -1.9466678301493328 0.469998836517334 -1.580000400543213 2.3700003623962402 0.4199983278910319 -0.280001163482666 -1.7300000190734863 -3.6799988746643066 
36.00  39.00   -0.780001163482666 4.369998455047607 0.21999883651733398 0.5699973106384277 -2.3800015449523926 -1.780001163482666 -1.6800026893615723 2.0699973106384277 -0.730003833770752 -0.17999887466430664 -1.6800026893615723 -2.4800000190734863 
39.00  42.00   0.1699986457824707 1.919999599456787 -1.280001163482666 -1.6300005912780762 -0.280001163482666 -0.6799988746643066 0.8199973106384277 -1.4800019264221191 -1.9800019264221191 -0.48000192642211914 -2.6799988746643066 -4.030001163482666 
42.00  45.00   -1.780001163482666 2.0699992179870605 -1.030001163482666 -2.0800023078918457 -1.4550023078918457 -1.1466660499572754 -1.530001163482666 -4.680002689361572 -3.530003070831299 -0.8800021807352701 -4.480001926422119 -2.9133350054423013 
45.00  48.00   -2.1800007820129395 -1.6800026893615723 -1.74666961034139 -4.080002307891846 -2.3133352597554526 -1.3799996376037598 -1.8799996376037598 -0.3300004005432129 -2.5800042152404785 -0.905001163482666 -3.130002498626709 -2.3800034523010254 
48.00  51.00   -4.213334242502849 1.5199980735778809 -0.530001163482666 -2.2299981117248535 -2.4300007820129395 -3.2300000190734863 -1.8550009727478027 -1.2299981117248535 -2.6799988746643066 nan -1.9800019264221191 -2.4466652870178223 
51.00  54.00   -4.6800007820129395 -1.8800015449523926 -0.25499963760375977 -1.2300019264221191 -0.6800007820129395 -2.3799996376037598 -2.7400002479553223 -1.0133347511291504 -3.47999963760376 -1.359999942779541 -3.2133329709370932 -1.280001163482666 
54.00  57.00   -3.0799991289774575 -3.030001163482666 0.18666728337605795 1.4533336957295735 -3.280001163482666 -4.613333225250244 0.6199984550476074 1.5199980735778809 -1.080000400543213 -1.6133332252502441 -1.1050000190734863 -1.4800019264221191 
57.00  60.00   -3.680001417795817 -1.0133334795633953 nan 0.019999980926513672 -2.846665541330973 -3.013333479563395 -1.5466675758361816 -0.7300009727478027 -2.4300007820129395 -0.7400002479553223 -1.7300009727478027 -1.5466675758361816 
60.00  63.00   -3.779999256134033 -0.2799986203511556 -1.4133337338765461 0.3999983787536621 -1.6299996376037598 -1.830000400543213 -3.113331953684489 -2.38000218073527 -6.030003070831299 -0.8799996376037598 -2.080000400543213 -3.230001926422119 
63.00  66.00   -1.3799996376037598 -2.5800016721089682 -1.0299992561340332 -1.9300007820129395 -1.8600022315979003 -5.580000400543213 -2.455000400543213 -3.4600007057189943 -1.780001163482666 -0.10500288009643555 -0.38000090916951496 -0.8550000190734863 
66.00  69.00   -1.6800003051757813 1.1699986457824707 -2.060000705718994 -1.6299996376037598 -1.0049986839294434 -3.5800016721089682 -1.180001163482666 -2.4300026893615723 -1.7549996376037598 -2.3300023078918457 -1.2800002098083496 -1.3300013542175293 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan nan nan nan nan nan nan 
15.00  18.00   -1.220001220703125 nan nan nan nan 0.9799995422363281 nan nan nan nan nan 9.680004119873047 
18.00  21.00   2.7800025939941406 nan nan 2.5800018310546875 nan nan nan nan -2.1200027465820313 nan 6.279998779296875 nan 
21.00  24.00   0.6800003051757813 -4.420001983642578 nan 2.479999542236328 nan nan 1.8299999237060547 2.579998016357422 -3.4199981689453125 nan 2.1300010681152344 2.079998016357422 
24.00  27.00   -0.4200019836425781 nan 3.4133338928222656 nan nan nan nan nan 1.1799964904785156 nan 4.779998779296875 nan 
27.00  30.00   -1.4200019836425781 0.6800003051757813 nan 1.1466662089029949 nan 3.6133321126302085 0.279998779296875 0.779998779296875 -1.720001220703125 -0.3533337910970052 1.7800025939941406 -1.0200004577636719 
30.00  33.00   3.979999542236328 0.9799995422363281 1.1799983978271484 2.3799972534179688 -2.270000457763672 1.9300003051757813 2.779998779296875 0.9799995422363281 -1.0200004577636719 nan 0.4799995422363281 -1.0200004577636719 
33.00  36.00   -0.7199986775716146 1.1799964904785156 2.1466662089029946 2.0799999237060547 -2.520000457763672 3.5133323669433594 2.446666717529297 -0.32000160217285156 -1.5200004577636719 -1.2866668701171875 1.0799980163574219 -2.020000457763672 
36.00  39.00   -2.4199981689453125 1.5800018310546875 -0.6199989318847656 2.3800010681152344 0.17999649047851563 3.279998779296875 1.1799964904785156 -1.5950002670288086 0.14666620890299478 -0.8199996948242188 0.6133346557617188 -1.0700016021728516 
39.00  42.00   -1.3866678873697917 0.8799991607666016 -0.15333175659179688 -1.3199958801269531 -0.9533335367838541 -0.31999842325846356 0.5799999237060547 -2.286665598551432 -2.720001220703125 -3.020000457763672 -0.5699996948242188 0.8133341471354166 
42.00  45.00   -2.7533340454101563 0.8299999237060547 -1.5699996948242188 -0.12000083923339844 -0.220001220703125 0.8299980163574219 2.1300010681152344 -4.719997406005859 -5.770000457763672 -1.3949995040893555 -0.9533348083496094 0.37999725341796875 
45.00  48.00   -2.270000457763672 0.6800003051757813 -1.5699996948242188 nan -2.119997978210449 1.5300006866455078 -0.120001220703125 -3.770000457763672 -2.020000457763672 -1.8199996948242188 -1.720001220703125 0.18000030517578125 
48.00  51.00   -1.4200000762939453 -1.0199991861979167 -2.1533330281575522 -3.0866673787434897 -4.569999694824219 1.9133326212565105 -1.5200004577636719 -4.4199981689453125 -1.7533327738444011 -1.2533315022786458 -0.18666712443033853 0.9799995422363281 
51.00  54.00   -2.520000457763672 -0.8199996948242188 -1.9200019836425781 -3.2533340454101563 -2.2199974060058594 0.3549976348876953 -2.270000457763672 -5.170000076293945 -1.8866666158040364 -2.0866673787434897 -0.6866683959960938 0.1300029754638672 
54.00  57.00   -3.4200000762939453 -2.5199991861979165 -1.0450010299682617 -3.6949996948242188 -5.919999440511067 -1.1199989318847656 0.04666773478190104 -5.319999694824219 -3.786668141682943 -0.4200019836425781 -0.7199993133544922 0.679999033610026 
57.00  60.00   -2.35333251953125 -1.6199989318847656 -3.2699995040893555 -3.5699996948242188 -4.469999313354492 -0.04500007629394531 -5.720001220703125 -7.019999186197917 -2.494999885559082 -3.3700008392333984 -2.795001983642578 1.0049991607666016 
60.00  63.00   -1.6950006484985352 -3.0533320109049478 -1.5866673787434895 -3.720001220703125 -2.6199989318847656 0.05499839782714844 -0.8800003051757812 -4.2699995040893555 -1.3199958801269531 -3.6700000762939453 -1.0200004577636719 -0.6199989318847656 
63.00  66.00   -3.720001220703125 -3.969999313354492 -2.770000457763672 -1.7533327738444011 -4.1399993896484375 -1.7950000762939453 0.8799991607666016 -4.845001220703125 -3.0 -1.7200005849202473 -1.0200004577636719 -1.4200010299682617 
66.00  69.00   -2.169999440511068 -5.319997787475586 -4.319999694824219 -1.4866689046223958 -4.544999122619629 -2.019999694824219 -0.3450021743774414 -3.0866673787434897 -3.0866661071777344 -1.2866668701171875 -1.2700004577636719 -1.5800003051757812 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan nan nan 13.440000534057617 nan nan nan 
15.00  18.00   -0.46000099182128906 nan nan 3.1399974822998047 nan 1.739999771118164 nan nan nan nan 3.6400012969970703 9.139997482299805 
18.00  21.00   -2.3600025177001953 nan nan -1.460000991821289 nan nan nan nan 11.139997482299805 nan nan nan 
21.00  24.00   nan -1.8600025177001953 -0.7100009918212891 nan -5.760000228881836 nan 2.4399967193603516 nan nan nan nan nan 
24.00  27.00   nan nan -3.760000228881836 -3.260000228881836 -3.260000228881836 4.339998245239258 nan 4.440000534057617 2.6399974822998047 nan 5.606664657592773 -0.7600002288818359 
27.00  30.00   0.5399990081787109 -3.210000991821289 -2.260000228881836 -3.6599998474121094 nan 4.039999008178711 1.039999008178711 3.039999008178711 6.089998245239258 0.23999977111816406 2.739999771118164 1.2399978637695313 
30.00  33.00   nan -1.3099994659423828 -3.3100013732910156 -5.060003280639648 -3.260000228881836 0.5899991989135742 nan 3.0900001525878906 3.739999771118164 1.739999771118164 0.7399978637695313 nan 
33.00  36.00   1.439999262491862 -3.5600013732910156 -5.260002136230469 -3.309999465942383 -6.8600006103515625 -2.4599990844726563 2.539999008178711 3.989999771118164 nan 2.440000534057617 2.3400001525878906 -0.7599983215332031 
36.00  39.00   -0.15999794006347656 -1.460000991821289 -5.310001373291016 -6.35999870300293 -4.509998321533203 -1.8600012461344402 1.0899972915649414 5.940000534057617 3.5066649119059243 3.339998245239258 1.789999008178711 -0.6599998474121094 
39.00  42.00   -1.0600013732910156 -4.6100006103515625 -7.293334325154622 -6.660001754760742 -7.960000991821289 -4.526665369669597 -2.710000991821289 3.015000343322754 0.6900005340576172 2.6399974822998047 4.139997482299805 -0.6599998474121094 
42.00  45.00   -1.8850011825561523 -3.326667149861654 -7.35999870300293 -5.860002517700195 -8.910001754760742 -3.3599987030029297 -5.260000228881836 -0.06000073750813802 3.539999008178711 3.089998245239258 2.2399959564208984 -1.1599979400634766 
45.00  48.00   -2.3100013732910156 -6.726664861043294 -8.710002899169922 -8.510002136230469 -7.510000228881836 -4.10999870300293 -3.060000419616699 -0.4099998474121094 0.08999824523925781 4.27333386739095 0.5399990081787109 1.3400020599365234 
48.00  51.00   -5.126665115356445 -7.726667404174805 -7.060001373291016 -8.026666641235352 nan -6.460000991821289 -1.8600006103515625 -2.0850019454956055 2.214998245239258 1.5733318328857422 1.4733333587646484 -2.160001754760742 
51.00  54.00   -1.8600025177001953 -5.960000991821289 -8.309999465942383 -8.709999084472656 -7.893334070841472 -6.260000228881836 nan -4.660001754760742 0.5399990081787109 1.0399977366129558 2.1733315785725913 0.3399990081787109 
