54.00  57.00   -10.019998931884766 -9.139999389648438 -14.019998931884766 -16.53999900817871 -14.406664530436197 -11.11500072479248 -13.239997863769531 -16.53999900817871 -12.114996910095215 -10.106666564941406 -11.139995574951172 -9.539999643961588 
57.00  60.00   -9.139996846516928 -8.664999008178711 -14.739997863769531 -15.939998626708984 -14.039997100830078 -8.879998016357423 -8.939998626708984 -15.989999771118164 nan -9.964998245239258 -10.139998118082682 -10.714998245239258 
60.00  63.00   -8.7066650390625 -6.839996337890625 -14.439999389648438 -17.106666564941406 -15.2066650390625 -15.84000015258789 -12.123333613077799 -13.839998245239258 -10.289998054504395 -11.039999008178711 -11.073331197102865 -10.906664530436197 
63.00  66.00   -10.506664276123047 -9.57333246866862 -13.5649995803833 -16.839998245239258 -14.739997863769531 -6.906664530436198 -13.539998054504395 -16.156665166219074 -10.83999760945638 -11.60666529337565 -11.064998626708984 -9.389998435974121 
66.00  69.00   -8.30666732788086 -8.339998245239258 -14.389999389648438 -16.214999198913574 -15.43999786376953 -9.664999008178711 -10.59000015258789 -15.139999389648438 -13.139999389648438 -10.973332722981771 -11.373331705729166 -14.439998626708984 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan -9.960001468658447 nan nan nan nan nan nan 
15.00  18.00   -7.7599968910217285 nan -6.659994602203369 nan -14.410000324249268 -7.859999179840088 -7.059999942779541 -2.4600014686584473 -2.359999179840088 nan -2.859999179840088 -8.959997653961182 
18.00  21.00   nan nan -11.609999179840088 -14.809998035430908 nan nan -7.7599968910217285 -5.859999179840088 -1.859999179840088 nan -8.026664574941 -5.059996128082275 
21.00  24.00   nan -8.384996891021729 -14.260000705718994 -16.659996509552002 -12.959997653961182 -10.42666482925415 -10.009998798370361 -7.409998416900635 nan -3.859999179840088 nan nan 
24.00  27.00   -8.759998798370361 nan -15.559998035430908 -15.359999179840088 -12.260000705718994 -11.359999179840088 -11.159998416900635 -9.609997272491455 -2.260000705718994 -6.9599995613098145 -8.160000324249268 -9.626665592193604 
27.00  30.00   -7.909998416900635 -11.859999179840088 -16.209999561309814 -11.859995365142822 -13.260000705718994 -10.1600022315979 -11.159998416900635 -11.259996891021729 -5.7933322588602705 -4.960001468658447 -7.7599968910217285 nan 
30.00  33.00   -9.760000705718994 -12.809999942779541 -15.1600022315979 -15.209997653961182 -14.193332513173422 -9.959997653961182 -12.559998035430908 -12.359999179840088 -6.459997653961182 -8.359997272491455 -4.960001468658447 -9.160000324249268 
33.00  36.00   -7.359999179840088 -11.559998035430908 -15.910000324249268 -14.960001468658447 -18.25999689102173 -11.65999460220337 -14.760000705718994 -15.1600022315979 -10.059999942779541 -10.009996891021729 -5.909998416900635 -10.659998416900635 
36.00  39.00   -6.959997653961182 -11.959997653961182 -16.234999179840088 -16.95999765396118 -13.159998416900635 -10.959997653961182 -12.459997653961182 -13.626664320627848 -10.559998035430908 -6.909996509552002 -7.459997653961182 -10.659995873769125 
39.00  42.00   -8.509996891021729 -9.959997653961182 -17.05999994277954 -15.284998416900635 -9.15999460220337 -10.109995365142822 -12.034997463226318 -14.959998925526937 -10.659998416900635 -10.65999968846639 -6.459997653961182 -9.059999942779541 
42.00  45.00   -10.193331241607666 -11.959998925526937 -16.659998416900635 -15.009998798370361 -9.15999460220337 -12.593332767486572 -10.459997653961182 -13.209997653961182 -12.959997653961182 -11.459999561309814 -7.859999179840088 -9.559997399648031 
45.00  48.00   -13.693332513173422 -14.79333225886027 -14.659998416900635 -13.959997653961182 -11.709997653961182 -12.959999561309814 -10.009998798370361 -13.284996509552002 -10.059998035430908 -8.059999942779541 -9.184998989105225 -11.260000705718994 
48.00  51.00   -13.859997908274332 -12.759996891021729 -16.98499822616577 -16.25999879837036 -9.026665846506754 -11.059997081756592 -11.259996891021729 -12.960000197092691 -12.393330732981363 -10.42666482925415 -7.859999179840088 -11.15999968846639 
51.00  54.00   -16.809998035430908 -13.984998226165771 -14.759998798370361 -13.259997844696045 -9.209997653961182 -11.65999968846639 -10.309998989105225 -14.926666100819906 -12.839998722076416 -9.393330732981363 -8.759996891021729 -12.309998035430908 
54.00  57.00   -14.659998416900635 -11.459999561309814 -16.026664574940998 -12.609999179840088 -9.193331241607666 -10.359999179840088 -12.409997463226318 -12.409996509552002 -15.459999561309814 -10.493331750233969 -8.326666355133057 -15.493333021799723 
57.00  60.00   -17.25999689102173 -14.959999561309814 -15.259999434153238 -8.359999179840088 -9.759999752044678 -12.759998798370361 -13.709999561309814 -11.959997653961182 -16.53999795913696 -10.559999942779541 -8.609999179840088 -12.059999942779541 
60.00  63.00   -14.243331750233969 -11.99999933242798 -14.71999750137329 -14.009998162587484 -7.559998035430908 -11.384998798370361 -13.493330478668213 -12.485000133514404 -16.609999179840088 -13.099997806549073 -9.209999561309814 -12.288570608411517 
63.00  66.00   -13.826666355133057 -11.226664066314697 -10.509994983673096 -13.259998162587484 -9.92666482925415 -11.209999561309814 -14.599998569488525 -11.65999460220337 -16.934998035430908 -12.226666609446207 -8.42666482925415 -16.659998416900635 
66.00  69.00   -12.959997653961182 -9.009998798370361 -15.426666100819906 -16.00999879837036 -10.234999179840088 -10.159997463226318 -13.559997399648031 -13.235000133514404 -17.026665846506756 -13.493331750233969 -9.034997463226318 -8.659998416900635 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan -5.1800031661987305 -11.580000877380371 nan -9.880000114440918 -10.880000114440918 nan nan nan nan nan 
15.00  18.00   -4.179995536804199 -4.580000877380371 -8.629998207092285 -11.179999351501465 -10.130000114440918 -8.679999351501465 -10.580000877380371 -8.080000877380371 nan nan nan nan 
18.00  21.00   nan -6.9800004959106445 nan nan nan nan nan -8.179999351501465 -5.780001640319824 -6.9800004959106445 -6.279997825622559 -6.280001640319824 
21.00  24.00   -7.080000877380371 -10.580000877380371 -9.079998970031738 -11.580000877380371 -9.780001640319824 -8.629998207092285 -8.179999351501465 -10.180001258850098 nan -8.513332684834799 -9.780001640319824 -9.04666805267334 
24.00  27.00   -6.380000114440918 nan nan -8.679999351501465 -8.579997062683105 nan -7.880000114440918 nan -6.7300004959106445 -11.279997825622559 -11.179999351501465 nan 
27.00  30.00   -8.579999605814615 -9.780001640319824 -10.829998970031738 -11.580000877380371 -13.579997062683105 -10.079998970031738 -10.046666781107584 -11.130000114440918 nan -9.430001258850098 -12.68000316619873 -7.830000877380371 
30.00  33.00   -9.280001640319824 -9.829998970031738 -10.779997825622559 -14.1799955368042 -11.279997825622559 -10.230000495910645 nan -11.430001258850098 -11.880000114440918 nan -12.379997571309408 -7.880000114440918 
33.00  36.00   -10.079998970031738 -10.380000114440918 -10.479998588562012 -15.579999605814615 -15.679999351501465 -9.580000877380371 -7.979998588562012 -12.179999351501465 -13.81333065032959 -12.13000202178955 -13.829997062683105 -10.979998588562012 
36.00  39.00   -10.730000495910645 -11.329998970031738 nan -15.080000877380371 -12.413331667582193 -13.41333293914795 -11.380000114440918 -10.629999160766602 -13.654998779296875 -12.979998588562012 -12.979998588562012 -9.080000877380371 
39.00  42.00   -13.080000877380371 -10.580000877380371 -14.213333447774252 -17.44666576385498 -14.429997444152832 -13.280001640319824 -13.580000877380371 nan -12.280001640319824 -12.68000316619873 -13.946667035420736 -10.630000114440918 
42.00  45.00   -12.52000026702881 -11.279999732971191 -12.080000877380371 -15.579997062683105 -13.44666576385498 -13.713332176208496 -15.880000114440918 -10.579999605814615 -17.179999351501465 -16.280001640319824 -14.780001640319824 -12.629998207092285 
45.00  48.00   nan -10.8133331934611 -12.754999160766602 -18.779999097188313 -14.279999732971191 -13.846666018168131 -15.779997825622559 -11.829997062683105 -12.646665255228678 -12.530000686645508 -12.880000114440918 -12.479998588562012 
48.00  51.00   -14.213334719340006 -13.130000114440918 -13.280001640319824 -17.013332684834797 -15.429997444152832 -14.68000087738037 -15.279997825622559 -11.505001068115234 -11.746665000915527 -16.179999351501465 -15.659999656677247 -13.679999351501465 
51.00  54.00   -12.013332684834799 -12.080000877380371 -14.146665255228678 -14.129998207092285 -17.41333293914795 -13.029999732971191 -15.880000114440918 -14.179998079935709 -7.7300004959106445 -10.779999732971191 -14.18000062306722 -15.413331667582193 
54.00  57.00   -13.846667289733887 -14.379999160766602 -16.946667035420734 -16.94666576385498 -15.104999542236328 -13.979998588562012 -14.430001258850098 -15.979998588562012 -11.604999542236328 -13.446667035420736 -15.91333293914795 -18.77999782562256 
57.00  60.00   -13.955000877380371 -16.47999858856201 -16.780000114440917 -17.24666627248128 -17.929999351501465 -12.079998970031738 -17.64666525522868 -14.979999542236328 -12.480002403259277 -8.479998588562012 -13.929998397827148 -17.64666525522868 
60.00  63.00   -14.413331667582193 -13.879998842875162 -14.579999923706055 -18.3133331934611 -17.15499973297119 -11.580000877380371 -15.41333293914795 -14.380001386006674 -13.520001029968261 -12.404998779296875 -11.929997444152832 -18.179999351501465 
63.00  66.00   -13.729998588562012 -13.555000305175781 -12.630000114440918 -17.579999605814617 -15.379998842875162 -12.329998970031738 -16.49666627248128 -14.146665255228678 -15.130000114440918 -12.880000114440918 -15.063332557678223 -19.05999889373779 
66.00  69.00   -12.254999160766602 -14.696667035420736 -13.419999504089356 -15.504998207092285 -15.499999046325684 -13.229998588562012 -18.579999605814617 -13.955000877380371 -13.613332430521647 -13.346664746602377 -17.130000114440918 -17.819998741149902 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan -4.780003070831299 nan nan -4.680002689361572 nan 10.819997310638428 
15.00  18.00   -6.980001926422119 -9.180002689361572 -6.380001544952393 nan nan -6.730000019073486 nan -1.780001163482666 nan nan -7.679998874664307 -13.679998874664307 
18.00  21.00   -8.230000019073486 -9.979998111724854 -12.580004215240479 -8.98000192642212 nan nan -6.179998874664307 -4.9300007820129395 -0.780001163482666 -2.980001926422119 -0.7799973487854004 -10.580000400543213 
21.00  24.00   -7.679998874664307 -9.180002689361572 -9.23000192642212 -10.48000192642212 -7.380003452301025 -8.080002307891846 -5.580000400543213 nan -2.1800026893615723 -4.480001926422119 nan nan 
24.00  27.00   -9.079996585845947 -10.37999963760376 -9.979998111724854 nan -8.780001163482666 nan -5.87999963760376 -7.180002689361572 -4.980000019073486 -9.93000078201294 -6.029999256134033 nan 
27.00  30.00   -9.2799973487854 -9.5299973487854 -9.780001163482666 -10.346666812896729 -11.580000400543213 -9.480000019073486 -8.230000019073486 -8.929998874664307 -6.780001163482666 nan -9.346666812896729 -8.580001672108969 
30.00  33.00   -10.68000078201294 nan -8.68000078201294 -11.480000654856363 -9.87999963760376 -11.630001544952393 -11.98000192642212 -12.030001163482666 -9.580000400543213 -11.830002307891846 -12.080000400543213 nan 
33.00  36.00   -13.180000146230062 -9.47999938329061 -10.280001163482666 -12.080000400543213 -13.580000400543213 -12.87999963760376 -13.580002307891846 nan -9.73000192642212 -10.57999849319458 -11.529999256134033 -11.18000078201294 
36.00  39.00   -12.080000400543213 -10.87999963760376 -9.580001672108969 -13.37999963760376 -11.98000192642212 -12.580000400543213 -11.179998874664307 -10.18000078201294 -12.013333479563395 -12.23000192642212 -13.680000146230062 -12.080000400543213 
39.00  42.00   -12.713332970937094 -7.87999963760376 -11.47999938329061 -8.87999963760376 -12.113333225250244 -14.080000400543213 -12.380000909169516 -12.630001544952393 -14.480000019073486 -12.613333225250244 -13.413333733876547 -10.780001163482666 
42.00  45.00   -12.279999256134033 -6.680002689361572 -12.32999849319458 -11.680002689361572 -14.030001163482666 -12.180002689361572 -13.446666558583578 -9.979998111724854 -13.130001544952393 -12.280003070831299 -14.905002117156982 -11.82999849319458 
45.00  48.00   -12.48000192642212 -10.905001163482666 -10.280001163482666 -12.513336022694906 -12.629997730255127 -13.579999446868896 -13.43000078201294 -10.680002689361572 -14.37999963760376 -14.746667067209879 nan -11.280001163482666 
48.00  51.00   -10.979998111724854 -10.330000400543213 -10.879997730255127 -11.413333733876547 -13.530001163482666 -11.080000400543213 -14.580000400543213 -11.079999128977457 -12.93000078201294 -11.97999938329061 -15.08000135421753 -14.68000078201294 
51.00  54.00   -16.280001163482666 -10.213332970937094 -12.730000972747803 -13.280003070831299 -11.280001163482666 -13.054999828338623 -13.454999446868896 -10.946667830149332 -9.280001163482666 -11.946667830149332 -14.946666558583578 -13.780002117156982 
54.00  57.00   -13.279999256134033 -8.37999963760376 -9.780001163482666 -10.155001163482666 -12.929996967315674 -14.546668847401937 -14.280001163482666 -10.18000078201294 -12.87999963760376 -12.913336277008057 -13.480000019073486 -12.230000019073486 
57.00  60.00   -14.280002117156982 -9.630000591278076 -10.846666812896729 -11.746668338775635 -13.000002384185791 -14.105000972747803 -14.013333479563395 -12.580004215240479 -14.230000019073486 -10.27999989191691 -13.37999963760376 -12.880000909169516 
60.00  63.00   -14.23000192642212 -9.680002689361572 -10.830000400543213 -11.35499906539917 -12.479998111724854 -9.880003452301025 -10.879997730255127 -12.37999963760376 -10.529999256134033 -13.080000400543213 -12.88000218073527 -11.780001163482666 
63.00  66.00   -13.730000019073486 -10.080000400543213 -11.279999256134033 -11.346668084462484 -12.679998874664307 -14.463334878285727 -14.680002689361572 -13.68000078201294 -12.77999989191691 -10.880001544952393 -12.054999828338623 -13.046666304270426 
66.00  69.00   -14.030001163482666 -11.680002689361572 -11.380001544952393 -11.33000135421753 -11.740000247955322 -14.12999963760376 -11.429999828338623 -14.12999963760376 -12.055001735687256 -13.280001163482666 -12.780001163482666 -11.413333733876547 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan nan nan nan nan nan nan nan nan nan 
15.00  18.00   nan -7.819999694824219 -4.170001983642578 -7.819999694824219 -10.119998931884766 -7.719997406005859 -10.220001220703125 -5.070001602172852 -4.9199981689453125 -8.319999694824219 -5.869998931884766 nan 
18.00  21.00   nan -9.220001220703125 -7.020000457763672 nan -6.920001983642578 -5.220001220703125 -7.720001220703125 -7.020002365112305 -7.120002746582031 -8.819995880126953 nan -9.020000457763672 
21.00  24.00   -8.753331502278646 nan -9.220001220703125 -6.819999694824219 -6.220001220703125 nan -8.419998168945313 -8.520000457763672 nan -8.119998931884766 -7.769998550415039 nan 
24.00  27.00   -12.020000457763672 -9.119998931884766 -10.71999740600586 -9.653333028157553 -8.986666361490885 -6.819999694824219 -8.020000457763672 -10.119998931884766 -11.519996643066406 -6.720001220703125 -9.71999740600586 -11.519996643066406 
27.00  30.00   -9.019996643066406 -10.770000457763672 -10.420001983642578 -10.219999313354492 nan -7.820001602172852 -11.170000076293945 nan -7.320003509521484 -8.619998931884766 -8.819995880126953 -8.020000457763672 
30.00  33.00   -12.786665598551432 -10.520000457763672 nan -8.720001220703125 -9.653333028157553 -10.220001220703125 -10.270000457763672 -11.419999440511068 -12.420000076293945 -9.919998168945313 -9.71999740600586 -12.670000076293945 
33.00  36.00   -13.019998550415039 -11.319999694824219 -11.753334045410156 -9.920000076293945 -11.819999694824219 -8.469999313354492 -10.270000457763672 nan -13.286668141682943 -11.119997024536133 -10.869998931884766 -11.920000712076822 
36.00  39.00   -8.920001983642578 -11.894999504089355 -11.519998550415039 -11.020000457763672 -11.520000457763672 -11.920001983642578 -10.586664835611979 -13.044999122619629 nan nan -10.21999994913737 -10.319999694824219 
39.00  42.00   -11.586664835611979 -11.119998931884766 nan -11.719999313354492 -9.919998168945313 -9.620000839233398 -13.720001220703125 -13.419998168945313 -14.394999504089355 -13.186665852864584 -9.820003509521484 -9.119998931884766 
42.00  45.00   -13.020000457763672 nan -11.320000648498535 -12.519999186197916 -12.486668904622396 -10.220001220703125 -8.569999694824219 -15.869998931884766 -16.520000457763672 -10.220001220703125 -12.069997787475586 -12.419998168945313 
45.00  48.00   -9.970001220703125 -12.444998741149902 -10.020000457763672 -15.319999694824219 -12.670000076293945 -10.994999885559082 -11.120000839233398 -13.195000648498535 -12.519999504089355 -12.520000457763672 -9.894997596740723 -9.519999186197916 
48.00  51.00   -11.369998931884766 -12.270000457763672 -12.853333791097006 -14.670000076293945 -15.586666107177734 -6.319995880126953 -9.420000076293945 -12.369997024536133 -14.053333282470703 -11.270000457763672 -14.319999694824219 -9.619998931884766 
51.00  54.00   -10.919998168945313 -12.21999994913737 -14.369998931884766 -13.720001220703125 -14.420000076293945 -10.444998741149902 -9.7533327738444 -13.819999694824219 -13.020000457763672 -9.869999885559082 -10.686665852864584 -10.520000457763672 
54.00  57.00   -11.920000076293945 -13.770000457763672 -13.144999504089355 -14.069999694824219 -15.279998016357421 -11.369998931884766 -11.870002746582031 -14.419998168945313 -15.619998931884766 -13.786666870117188 -10.9533322652181 -10.886667887369791 
57.00  60.00   -14.744999885559082 -14.820003509521484 -12.919998168945313 -13.120000839233398 -15.099998474121094 -11.045000076293945 -12.670000076293945 -14.069997787475586 -13.819999694824219 -11.369998931884766 -11.069997787475586 -10.944997787475586 
60.00  63.00   -12.819999694824219 -12.195000648498535 -14.369998931884766 -14.270000457763672 -17.06999969482422 -13.386667887369791 -10.486668904622396 -17.170000076293945 -13.145001411437988 -12.394999504089355 -11.453333536783854 -13.45333480834961 
63.00  66.00   -14.720000457763671 -14.620000203450521 -15.145000457763672 -12.819999694824219 -15.48666508992513 -12.253334045410156 -9.319999694824219 -14.495000839233398 -14.570001602172852 -11.853333791097006 -10.920000076293945 -10.569999694824219 
66.00  69.00   -11.919998168945313 -15.386665344238281 -12.944999694824219 -13.680000305175781 -16.08666737874349 -14.686665852864584 -12.195001602172852 -15.35333251953125 -13.395000457763672 -11.020000457763672 -10.619998931884766 -12.645000457763672 
0.00  3.00   nan nan nan nan nan nan nan nan nan nan nan nan 
3.00  6.00   nan nan nan nan nan nan nan nan nan nan nan nan 
6.00  9.00   nan nan nan nan nan nan nan nan nan nan nan nan 
9.00  12.00   nan nan nan nan nan nan nan nan nan nan nan nan 
12.00  15.00   nan nan nan -9.660001754760742 -10.460000991821289 nan nan -7.059999465942383 nan nan nan nan 
15.00  18.00   nan -12.010002136230469 -6.960000991821289 nan -12.659997940063477 -7.960002899169922 -5.060003280639648 -2.8599987030029297 -0.8600025177001953 nan -3.760000228881836 -8.059999465942383 
18.00  21.00   nan nan -8.85999870300293 -14.459997177124023 -9.660001754760742 -6.260000228881836 -5.959999084472656 -6.160001754760742 nan nan -7.510002136230469 -9.059999465942383 
21.00  24.00   -8.709999084472656 -12.860000610351563 -12.260000228881836 -13.659997940063477 -12.060000737508139 -7.360002517700195 -8.309999465942383 nan -5.459999084472656 nan -6.959999084472656 -8.059999465942383 
24.00  27.00   -9.010002136230469 -11.260000228881836 -10.760000228881836 -11.059999465942383 nan -10.460002899169922 -7.360002517700195 -5.459999084472656 -4.1100006103515625 -3.059999465942383 -6.260000228881836 -9.760000228881836 
27.00  30.00   nan -12.710000038146973 -14.99333381652832 -10.060003280639648 nan -11.509998321533203 -8.960000991821289 -7.959999084472656 nan -5.060003280639648 -7.159999847412109 -10.35999870300293 
30.00  33.00   -7.85999870300293 -14.559999465942383 -17.360000610351563 -12.460000991821289 -13.610000610351563 -14.760000228881836 -10.859999974568685 nan -5.610002517700195 -8.059999465942383 -8.860000610351563 -9.459997177124023 
33.00  36.00   -13.559999465942383 nan -17.46000099182129 -14.559999465942383 -14.959999084472656 -13.160001754760742 -11.559999465942383 -8.293333053588867 -5.159997940063477 -5.059999465942383 -7.160001754760742 -9.660001754760742 
